Date,Temperature,Wind speed,Clear sky GHI
2022-11-28,298.15,0.83,987.6256
2022-11-29,297.95,0.88,974.0299
2022-11-30,298.15,0.85,967.48
2022-12-01,297.35,0.55,954.969
2022-12-02,296.83,0.48,964.0724
2022-12-03,297.59,0.65,965.887
2022-12-04,297.57,0.74,967.4835
2022-12-05,297.67,0.71,976.2234
2022-12-06,298.02,0.57,976.8855
2022-12-07,298.77,0.83,982.113
2022-12-08,299.3,0.57,1005.9033
2022-12-09,298.46,0.52,961.046
2022-12-10,298.1,0.34,958.6326
2022-12-11,298.31,0.57,943.4228
2022-12-12,298.14,0.13,968.6174
2022-12-13,297.76,0.36,989.4855
2022-12-14,297.08,0.67,967.8643
2022-12-15,297.68,0.43,962.2072
2022-12-16,297.56,0.54,961.2204
2022-12-17,297.71,0.11,977.8123
2022-12-18,297.25,0.47,982.4352
2022-12-19,297.55,0.51,978.7667
2022-12-20,297.55,0.49,985.5324
2022-12-21,297.66,0.58,972.3319
2022-12-22,297.25,0.71,982.5786
2022-12-23,297.57,0.68,976.7552
2022-12-24,297.25,0.64,975.5427
2022-12-25,296.95,0.58,986.5707
2022-12-26,296.97,0.42,988.4922
2022-12-27,297.33,0.59,976.8202
2022-12-28,296.97,0.58,977.8725
2022-12-29,297.2,0.63,978.8604
2022-12-30,297.65,0.65,975.1956
2022-12-31,298.72,0.72,973.2089
