Date,Temperature,Wind speed,Clear sky GHI
2022-10-09,233.21,6.81,406.6772
2022-10-10,236.77,7.71,419.5356
2022-10-11,232.0,6.65,440.0738
2022-10-12,229.92,6.7,458.5272
2022-10-13,233.48,5.27,466.855
2022-10-14,233.53,5.29,482.4805
2022-10-15,232.78,6.61,498.3294
2022-10-16,235.12,9.32,514.7833
2022-10-17,237.1,5.51,530.3803
2022-10-18,237.58,4.82,554.9728
2022-10-19,233.19,5.89,583.5664
2022-10-20,237.93,11.5,604.5325
2022-10-21,242.16,8.14,602.7919
2022-10-22,241.61,5.53,627.0757
2022-10-23,234.94,9.35,654.537
2022-10-24,229.49,9.64,671.2123
2022-10-25,230.76,7.83,699.9309
2022-10-26,228.9,8.78,727.8767
2022-10-27,232.19,9.42,749.4902
2022-10-28,234.8,8.83,765.3864
2022-10-29,234.1,8.99,792.6658
2022-10-30,236.47,9.06,802.2222
2022-10-31,235.38,8.31,824.1021
2022-11-01,237.63,7.56,847.3071
2022-11-02,240.52,3.57,859.0078
2022-11-03,236.13,4.23,883.0992
2022-11-04,235.83,4.79,897.7558
2022-11-05,234.53,2.41,937.0798
2022-11-06,233.18,3.19,958.8077
2022-11-07,233.93,4.11,969.8248
2022-11-08,234.41,6.21,988.7635
2022-11-09,234.92,6.3,1007.4264
2022-11-10,237.91,5.68,1027.611
2022-11-11,239.7,3.99,1035.2316
2022-11-12,238.42,6.4,1059.1274
2022-11-13,236.52,8.25,1083.3251
2022-11-14,238.76,9.55,1098.6704
2022-11-15,240.98,9.28,1113.6083
2022-11-16,245.26,7.09,1131.1212
2022-11-17,243.73,3.72,1151.0962
2022-11-18,238.75,6.78,1170.905
2022-11-19,240.22,5.69,1181.9178
2022-11-20,241.8,7.14,1202.1266
2022-11-21,246.17,7.19,1209.0787
2022-11-22,245.03,3.83,1216.9664
2022-11-23,241.36,3.6,1252.0958
2022-11-24,242.59,5.51,1263.1682
2022-11-25,246.26,7.28,1254.7972
2022-11-26,251.51,5.13,1266.5354
2022-11-27,249.71,5.57,1283.6454
2022-11-28,249.77,7.85,1281.821
2022-11-29,249.74,8.83,1283.3232
2022-11-30,245.31,7.22,1320.7798
2022-12-01,248.63,7.3,1326.0158
2022-12-02,248.53,5.6,1346.4916
2022-12-03,245.93,3.92,1344.6448
2022-12-04,246.89,2.94,1354.1991
2022-12-05,245.85,5.3,1377.2994
2022-12-06,246.67,8.98,1389.1143
2022-12-07,247.53,6.46,1382.4033
2022-12-08,245.83,7.08,1401.9663
2022-12-09,249.43,5.02,1386.386
2022-12-10,247.19,3.08,1396.6674
2022-12-11,246.66,5.55,1414.7441
2022-12-12,247.51,7.06,1420.5776
2022-12-13,247.66,7.21,1418.9381
2022-12-14,246.07,6.29,1432.4237
2022-12-15,248.33,6.63,1419.7238
2022-12-16,248.97,6.38,1421.7666
2022-12-17,253.04,4.18,1394.464
2022-12-18,253.04,3.26,1421.1437
2022-12-19,254.88,7.16,1396.6581
2022-12-20,256.31,5.23,1394.2482
2022-12-21,255.78,3.82,1397.2631
2022-12-22,253.29,3.36,1397.6495
2022-12-23,252.56,2.67,1393.2614
2022-12-24,252.63,2.09,1371.0524
2022-12-25,252.73,1.28,1403.9415
2022-12-26,249.29,3.15,1423.0543
2022-12-27,248.29,5.12,1411.5959
2022-12-28,249.75,4.37,1402.5227
2022-12-29,251.79,6.03,1394.0947
2022-12-30,254.44,6.11,1394.446
2022-12-31,252.0,7.09,1387.1625
