# Coding: utf-8
# File format version: 2
# Title: CAMS McClear v3.5 model of clear-sky irradiation.
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level assuming clear sky.
#           Calls on the McClear clear-sky model. Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (worldwide coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: MINES ParisTech (France)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-mcclear
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2023-02-01T00:00:00.0
# Latitude (positive North, ISO 19115): -10.3333
# Longitude (positive East, ISO 19115): -53.2000
# Altitude (m): 300.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_assuming_clear_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2023-02-07
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI
2022-05-11T00:00:00.0/2022-05-12T00:00:00.0;8673.2656;6315.6006;5373.6543;941.9464;8322.5928
2022-05-12T00:00:00.0/2022-05-13T00:00:00.0;8644.0713;6271.3940;5361.7881;909.6064;8299.8604
2022-05-13T00:00:00.0/2022-05-14T00:00:00.0;8615.2686;6060.5356;4909.0415;1151.4943;7488.0176
2022-05-14T00:00:00.0/2022-05-15T00:00:00.0;8586.9268;6026.8350;4908.0903;1118.7448;7495.6646
2022-05-15T00:00:00.0/2022-05-16T00:00:00.0;8559.1025;6017.1553;4924.7734;1092.3818;7599.8052
2022-05-16T00:00:00.0/2022-05-17T00:00:00.0;8531.7588;5903.8340;4573.2759;1330.5577;7041.5986
2022-05-17T00:00:00.0/2022-05-18T00:00:00.0;8504.9131;5773.7900;4246.6396;1527.1501;6423.8438
2022-05-18T00:00:00.0/2022-05-19T00:00:00.0;8478.5479;6039.8120;4921.9341;1117.8782;7714.1069
2022-05-19T00:00:00.0/2022-05-20T00:00:00.0;8452.7666;6227.8052;5256.3501;971.4553;8329.7842
2022-05-20T00:00:00.0/2022-05-21T00:00:00.0;8427.5332;6322.3145;5614.5654;707.7487;9054.6572
2022-05-21T00:00:00.0/2022-05-22T00:00:00.0;8402.8262;6316.3330;5604.8267;711.5063;9007.7168
2022-05-22T00:00:00.0/2022-05-23T00:00:00.0;8378.7051;6237.7354;5444.1060;793.6292;8749.5713
2022-05-23T00:00:00.0/2022-05-24T00:00:00.0;8355.2402;6178.4141;5370.3140;808.1002;8562.9463
2022-05-24T00:00:00.0/2022-05-25T00:00:00.0;8332.3857;5897.8799;4805.9258;1091.9543;7594.0474
2022-05-25T00:00:00.0/2022-05-26T00:00:00.0;8310.1572;6015.4180;5130.4927;884.9252;8180.7769
2022-05-26T00:00:00.0/2022-05-27T00:00:00.0;8288.5273;6139.0518;5416.7310;722.3206;8855.7793
2022-05-27T00:00:00.0/2022-05-28T00:00:00.0;8267.6152;5959.1201;5103.1147;856.0056;8160.8062
2022-05-28T00:00:00.0/2022-05-29T00:00:00.0;8247.3711;5941.6074;5114.8428;826.7646;8202.4473
2022-05-29T00:00:00.0/2022-05-30T00:00:00.0;8227.8086;5967.4067;5117.3623;850.0446;8216.0889
2022-05-30T00:00:00.0/2022-05-31T00:00:00.0;8208.9053;6122.7510;5434.0439;688.7073;8894.0684
2022-05-31T00:00:00.0/2022-06-01T00:00:00.0;8190.7676;6078.6895;5384.9248;693.7644;8819.6299
2022-06-01T00:00:00.0/2022-06-02T00:00:00.0;8173.3491;5893.9248;5053.7178;840.2068;8164.8550
2022-06-02T00:00:00.0/2022-06-03T00:00:00.0;8156.6611;5695.4648;4578.7188;1116.7463;7240.5698
2022-06-03T00:00:00.0/2022-06-04T00:00:00.0;8140.6846;5941.0054;5040.0464;900.9590;8069.5879
2022-06-04T00:00:00.0/2022-06-05T00:00:00.0;8125.5068;5927.0894;4962.0889;965.0004;8068.9263
2022-06-05T00:00:00.0/2022-06-06T00:00:00.0;8111.0952;5854.0762;4998.9653;855.1106;8159.5449
2022-06-06T00:00:00.0/2022-06-07T00:00:00.0;8097.5020;5916.8340;5138.7588;778.0751;8418.8301
2022-06-07T00:00:00.0/2022-06-08T00:00:00.0;8084.6260;5893.8472;5117.6626;776.1841;8398.7686
2022-06-08T00:00:00.0/2022-06-09T00:00:00.0;8072.5811;5918.9678;5176.0859;742.8819;8536.3154
2022-06-09T00:00:00.0/2022-06-10T00:00:00.0;8061.3306;5887.9785;5150.9717;737.0068;8577.6680
2022-06-10T00:00:00.0/2022-06-11T00:00:00.0;8050.8413;5806.3809;4903.6987;902.6821;8050.6079
2022-06-11T00:00:00.0/2022-06-12T00:00:00.0;8041.2197;5817.9092;4968.2134;849.6960;8176.2617
2022-06-12T00:00:00.0/2022-06-13T00:00:00.0;8032.4102;5801.8560;4987.9883;813.8680;8248.7715
2022-06-13T00:00:00.0/2022-06-14T00:00:00.0;8024.4175;5809.2383;5011.2944;797.9436;8228.0928
2022-06-14T00:00:00.0/2022-06-15T00:00:00.0;8017.2671;5728.4521;4845.2202;883.2324;7776.4395
2022-06-15T00:00:00.0/2022-06-16T00:00:00.0;8010.9570;5584.8276;4502.4302;1082.3975;7205.6621
2022-06-16T00:00:00.0/2022-06-17T00:00:00.0;8005.4751;5752.4229;4861.1216;891.3012;8002.9966
2022-06-17T00:00:00.0/2022-06-18T00:00:00.0;8000.8247;5873.9399;5059.9263;814.0132;8409.8555
2022-06-18T00:00:00.0/2022-06-19T00:00:00.0;7996.9692;5810.9287;4908.3447;902.5837;8157.8882
2022-06-19T00:00:00.0/2022-06-20T00:00:00.0;7994.0615;5971.5674;5207.3745;764.1929;8706.7822
2022-06-20T00:00:00.0/2022-06-21T00:00:00.0;7991.9536;6008.4146;5324.9282;683.4866;8895.4961
2022-06-21T00:00:00.0/2022-06-22T00:00:00.0;7990.6831;5961.9263;5252.5127;709.4136;8787.4043
2022-06-22T00:00:00.0/2022-06-23T00:00:00.0;7990.2500;5916.4590;5214.5723;701.8866;8699.0879
2022-06-23T00:00:00.0/2022-06-24T00:00:00.0;7990.6670;5773.1411;4943.2202;829.9209;8178.7207
2022-06-24T00:00:00.0/2022-06-25T00:00:00.0;7991.9434;5817.2930;5053.8608;763.4321;8302.8203
2022-06-25T00:00:00.0/2022-06-26T00:00:00.0;7994.0527;5966.1841;5288.0859;678.0983;8829.6387
2022-06-26T00:00:00.0/2022-06-27T00:00:00.0;7996.9932;5929.9048;5112.7329;817.1722;8475.6123
2022-06-27T00:00:00.0/2022-06-28T00:00:00.0;8000.7612;6071.9199;5387.6465;684.2734;9059.2861
2022-06-28T00:00:00.0/2022-06-29T00:00:00.0;8005.3799;6005.3521;5350.7563;654.5959;8963.4365
2022-06-29T00:00:00.0/2022-06-30T00:00:00.0;8010.8281;5620.1455;4389.1772;1230.9684;7037.7412
2022-06-30T00:00:00.0/2022-07-01T00:00:00.0;8017.0918;5812.3457;4837.0732;975.2727;7853.6963
2022-07-01T00:00:00.0/2022-07-02T00:00:00.0;8024.1646;5826.5347;4898.4819;928.0527;7936.8569
2022-07-02T00:00:00.0/2022-07-03T00:00:00.0;8032.1025;5939.0610;5217.2661;721.7949;8644.7344
2022-07-03T00:00:00.0/2022-07-04T00:00:00.0;8040.7974;5842.0435;5120.6987;721.3445;8461.4482
2022-07-04T00:00:00.0/2022-07-05T00:00:00.0;8050.2783;6080.4282;5451.1567;629.2717;9131.2773
2022-07-05T00:00:00.0/2022-07-06T00:00:00.0;8060.5449;6102.3877;5473.8896;628.4979;9125.6074
2022-07-06T00:00:00.0/2022-07-07T00:00:00.0;8071.6128;6126.7754;5538.3486;588.4265;9279.0713
2022-07-07T00:00:00.0/2022-07-08T00:00:00.0;8083.4468;6029.0264;5420.9116;608.1146;9061.4922
2022-07-08T00:00:00.0/2022-07-09T00:00:00.0;8096.0356;6035.1821;5406.3271;628.8550;8966.8203
2022-07-09T00:00:00.0/2022-07-10T00:00:00.0;8109.3701;6068.6748;5448.3228;620.3522;9047.4395
2022-07-10T00:00:00.0/2022-07-11T00:00:00.0;8123.5044;6150.4175;5518.2168;632.2008;9166.6104
2022-07-11T00:00:00.0/2022-07-12T00:00:00.0;8138.3208;6138.3789;5522.8003;615.5786;9212.7979
2022-07-12T00:00:00.0/2022-07-13T00:00:00.0;8153.8511;6128.2578;5496.9512;631.3066;9098.0049
2022-07-13T00:00:00.0/2022-07-14T00:00:00.0;8170.0840;6170.9844;5524.5298;646.4547;9149.7803
2022-07-14T00:00:00.0/2022-07-15T00:00:00.0;8187.0703;6115.8271;5416.0874;699.7394;8902.8252
2022-07-15T00:00:00.0/2022-07-16T00:00:00.0;8204.6943;6097.3188;5433.2549;664.0637;8913.4043
2022-07-16T00:00:00.0/2022-07-17T00:00:00.0;8222.9844;6176.2617;5518.0483;658.2138;9120.3877
2022-07-17T00:00:00.0/2022-07-18T00:00:00.0;8241.9287;6224.0981;5589.4136;634.6846;9176.5322
2022-07-18T00:00:00.0/2022-07-19T00:00:00.0;8261.5674;6287.0078;5630.3857;656.6219;9205.5059
2022-07-19T00:00:00.0/2022-07-20T00:00:00.0;8281.7979;6273.7222;5637.3423;636.3798;9236.9180
2022-07-20T00:00:00.0/2022-07-21T00:00:00.0;8302.6904;6346.9141;5720.1064;626.8074;9357.0840
2022-07-21T00:00:00.0/2022-07-22T00:00:00.0;8324.1406;6251.0073;5486.1577;764.8497;8870.1523
2022-07-22T00:00:00.0/2022-07-23T00:00:00.0;8346.1758;6307.0532;5639.1958;667.8576;9130.4209
2022-07-23T00:00:00.0/2022-07-24T00:00:00.0;8368.8379;6238.6733;5486.7207;751.9526;8800.3574
2022-07-24T00:00:00.0/2022-07-25T00:00:00.0;8392.0117;6337.5103;5654.7935;682.7166;9054.7324
2022-07-25T00:00:00.0/2022-07-26T00:00:00.0;8415.7227;6419.3311;5745.3447;673.9865;9255.8018
2022-07-26T00:00:00.0/2022-07-27T00:00:00.0;8439.9531;6311.5132;5539.8579;771.6557;8916.6436
2022-07-27T00:00:00.0/2022-07-28T00:00:00.0;8464.7393;6476.9634;5814.9009;662.0626;9365.0244
2022-07-28T00:00:00.0/2022-07-29T00:00:00.0;8490.0273;6479.3115;5794.1865;685.1250;9303.8887
2022-07-29T00:00:00.0/2022-07-30T00:00:00.0;8515.7490;6404.3828;5631.2275;773.1553;8953.5088
2022-07-30T00:00:00.0/2022-07-31T00:00:00.0;8541.9209;6362.2656;5393.8140;968.4513;8414.6143
2022-07-31T00:00:00.0/2022-08-01T00:00:00.0;8568.5264;6325.2617;5318.6357;1006.6261;8378.0938
2022-08-01T00:00:00.0/2022-08-02T00:00:00.0;8595.6133;6301.1787;5251.0815;1050.0967;8180.3389
2022-08-02T00:00:00.0/2022-08-03T00:00:00.0;8623.0537;6429.6172;5523.7012;905.9160;8593.7344
2022-08-03T00:00:00.0/2022-08-04T00:00:00.0;8650.8721;6394.7422;5478.2832;916.4589;8542.9199
2022-08-04T00:00:00.0/2022-08-05T00:00:00.0;8679.1582;6442.0513;5628.9478;813.1038;8774.6416
2022-08-05T00:00:00.0/2022-08-06T00:00:00.0;8707.7178;6340.9287;5299.1846;1041.7443;8214.9551
2022-08-06T00:00:00.0/2022-08-07T00:00:00.0;8736.6006;6285.3140;5299.0532;986.2606;8129.3315
2022-08-07T00:00:00.0/2022-08-08T00:00:00.0;8765.8418;6407.8760;5559.3496;848.5262;8633.7285
2022-08-08T00:00:00.0/2022-08-09T00:00:00.0;8795.3477;6357.9814;5317.9341;1040.0476;8231.6826
2022-08-09T00:00:00.0/2022-08-10T00:00:00.0;8825.1221;6509.3711;5550.4478;958.9235;8522.0820
2022-08-10T00:00:00.0/2022-08-11T00:00:00.0;8855.2070;6563.1914;5685.1885;878.0029;8704.9951
2022-08-11T00:00:00.0/2022-08-12T00:00:00.0;8885.4971;6685.4058;5819.1035;866.3022;8839.3916
2022-08-12T00:00:00.0/2022-08-13T00:00:00.0;8916.0000;6546.4902;5429.4736;1117.0164;8272.1875
2022-08-13T00:00:00.0/2022-08-14T00:00:00.0;8946.7793;6622.2109;5569.5015;1052.7097;8508.6348
2022-08-14T00:00:00.0/2022-08-15T00:00:00.0;8977.6914;6242.3418;4743.6846;1498.6573;6989.9302
2022-08-15T00:00:00.0/2022-08-16T00:00:00.0;9008.8311;6643.5806;5630.7886;1012.7924;8533.1758
2022-08-16T00:00:00.0/2022-08-17T00:00:00.0;9040.0830;6686.8721;5689.2627;997.6097;8695.1133
2022-08-17T00:00:00.0/2022-08-18T00:00:00.0;9071.5156;6580.9551;5296.7446;1284.2104;7838.0601
2022-08-18T00:00:00.0/2022-08-19T00:00:00.0;9103.0820;5879.0562;3936.3354;1942.7208;5580.5117
2022-08-19T00:00:00.0/2022-08-20T00:00:00.0;9134.7432;6353.4019;4815.0063;1538.3958;6859.7900
2022-08-20T00:00:00.0/2022-08-21T00:00:00.0;9166.4600;6687.4478;5474.8979;1212.5497;8048.8882
2022-08-21T00:00:00.0/2022-08-22T00:00:00.0;9198.2783;6787.7783;5690.7686;1097.0096;8492.3291
2022-08-22T00:00:00.0/2022-08-23T00:00:00.0;9230.1182;6952.1509;5982.7222;969.4291;9114.5205
2022-08-23T00:00:00.0/2022-08-24T00:00:00.0;9262.0254;6523.8857;4998.3008;1525.5852;7282.2891
2022-08-24T00:00:00.0/2022-08-25T00:00:00.0;9293.9170;6734.1855;5512.0244;1222.1613;8059.0449
2022-08-25T00:00:00.0/2022-08-26T00:00:00.0;9325.8438;6318.1929;4519.7002;1798.4926;6354.5928
2022-08-26T00:00:00.0/2022-08-27T00:00:00.0;9357.7148;6640.3374;5142.4741;1497.8629;7395.4893
2022-08-27T00:00:00.0/2022-08-28T00:00:00.0;9389.5479;6668.9312;5167.0347;1501.8966;7440.4790
2022-08-28T00:00:00.0/2022-08-29T00:00:00.0;9421.3311;6873.5269;5634.0195;1239.5073;8207.1562
2022-08-29T00:00:00.0/2022-08-30T00:00:00.0;9453.0977;7040.9697;5958.7749;1082.1947;8690.9766
2022-08-30T00:00:00.0/2022-08-31T00:00:00.0;9484.7207;6776.6470;5279.3633;1497.2838;7722.4531
2022-08-31T00:00:00.0/2022-09-01T00:00:00.0;9516.3066;6166.4839;3932.0310;2234.4529;5355.3286
2022-09-01T00:00:00.0/2022-09-02T00:00:00.0;9547.7588;6870.1235;5452.3462;1417.7775;7673.7998
2022-09-02T00:00:00.0/2022-09-03T00:00:00.0;9579.0459;6922.2197;5387.5635;1534.6561;7583.9858
2022-09-03T00:00:00.0/2022-09-04T00:00:00.0;9610.2236;6802.8843;5157.4150;1645.4696;7279.2017
2022-09-04T00:00:00.0/2022-09-05T00:00:00.0;9641.1865;6597.2788;4784.9922;1812.2869;6491.8428
2022-09-05T00:00:00.0/2022-09-06T00:00:00.0;9672.0303;6235.1104;4044.7686;2190.3418;5403.7549
2022-09-06T00:00:00.0/2022-09-07T00:00:00.0;9702.6660;6187.2349;3864.3953;2322.8396;5202.1255
2022-09-07T00:00:00.0/2022-09-08T00:00:00.0;9733.0596;5580.2305;2816.3877;2763.8428;3774.1147
2022-09-08T00:00:00.0/2022-09-09T00:00:00.0;9763.2773;6124.7500;3771.1357;2353.6143;4974.9277
2022-09-09T00:00:00.0/2022-09-10T00:00:00.0;9793.2012;6522.4580;4406.9229;2115.5354;5942.6382
2022-09-10T00:00:00.0/2022-09-11T00:00:00.0;9822.9463;6279.4268;3952.5007;2326.9263;5183.5767
2022-09-11T00:00:00.0/2022-09-12T00:00:00.0;9852.4180;6227.3647;3810.7937;2416.5710;5070.4468
2022-09-12T00:00:00.0/2022-09-13T00:00:00.0;9881.5693;5167.0381;2206.5696;2960.4688;2847.8894
2022-09-13T00:00:00.0/2022-09-14T00:00:00.0;9910.4463;5403.9204;2372.8235;3031.0972;3113.6191
2022-09-14T00:00:00.0/2022-09-15T00:00:00.0;9939.0684;6601.0132;4553.9658;2047.0471;6082.8564
2022-09-15T00:00:00.0/2022-09-16T00:00:00.0;9967.3438;5949.7446;3239.7441;2710.0005;4280.8237
2022-09-16T00:00:00.0/2022-09-17T00:00:00.0;9995.3477;5899.8779;3261.2876;2638.5903;4143.9648
2022-09-17T00:00:00.0/2022-09-18T00:00:00.0;10023.0088;5555.3789;2527.7319;3027.6472;3340.4353
2022-09-18T00:00:00.0/2022-09-19T00:00:00.0;10050.2969;6185.8970;3514.8535;2671.0432;4485.6577
2022-09-19T00:00:00.0/2022-09-20T00:00:00.0;10077.2734;6589.0439;4381.8340;2207.2102;5808.4658
2022-09-20T00:00:00.0/2022-09-21T00:00:00.0;10103.8291;6452.3521;4029.4673;2422.8845;5319.2021
2022-09-21T00:00:00.0/2022-09-22T00:00:00.0;10130.0811;6218.7939;3470.0264;2748.7678;4528.8389
2022-09-22T00:00:00.0/2022-09-23T00:00:00.0;10155.9375;6598.4077;4251.4619;2346.9458;5632.7388
2022-09-23T00:00:00.0/2022-09-24T00:00:00.0;10181.3525;6453.2158;3862.9668;2590.2490;5019.5850
2022-09-24T00:00:00.0/2022-09-25T00:00:00.0;10206.4258;6968.2812;5078.9058;1889.3756;6788.3940
2022-09-25T00:00:00.0/2022-09-26T00:00:00.0;10231.0771;6954.1787;4984.5596;1969.6193;6790.8633
2022-09-26T00:00:00.0/2022-09-27T00:00:00.0;10255.2725;7395.1807;6324.2383;1070.9426;8678.6289
2022-09-27T00:00:00.0/2022-09-28T00:00:00.0;10279.0908;7428.9785;6055.0576;1373.9207;8347.4180
2022-09-28T00:00:00.0/2022-09-29T00:00:00.0;10302.4160;7364.4062;5742.4180;1621.9882;7781.6362
2022-09-29T00:00:00.0/2022-09-30T00:00:00.0;10325.3271;6949.2607;4799.5225;2149.7385;6377.5498
2022-09-30T00:00:00.0/2022-10-01T00:00:00.0;10347.8281;6928.1978;4778.2915;2149.9060;6256.1353
2022-10-01T00:00:00.0/2022-10-02T00:00:00.0;10369.8291;6289.0293;3573.4250;2715.6045;4601.8472
2022-10-02T00:00:00.0/2022-10-03T00:00:00.0;10391.4316;6702.4468;4281.9980;2420.4487;5589.3970
2022-10-03T00:00:00.0/2022-10-04T00:00:00.0;10412.5566;6075.3916;3063.7437;3011.6477;3890.4521
2022-10-04T00:00:00.0/2022-10-05T00:00:00.0;10433.1846;6490.9585;3810.3628;2680.5957;4864.5815
2022-10-05T00:00:00.0/2022-10-06T00:00:00.0;10453.3818;6641.8838;4050.4294;2591.4546;5276.9570
2022-10-06T00:00:00.0/2022-10-07T00:00:00.0;10473.0576;6502.8535;3746.5586;2756.2949;4829.0444
2022-10-07T00:00:00.0/2022-10-08T00:00:00.0;10492.3135;6355.8555;3497.3867;2858.4685;4428.6113
2022-10-08T00:00:00.0/2022-10-09T00:00:00.0;10511.0283;6986.9580;4738.6611;2248.2969;6197.8076
2022-10-09T00:00:00.0/2022-10-10T00:00:00.0;10529.3320;7196.0122;5206.3604;1989.6519;6837.1880
2022-10-10T00:00:00.0/2022-10-11T00:00:00.0;10547.1357;6838.3550;4245.2104;2593.1445;5599.5190
2022-10-11T00:00:00.0/2022-10-12T00:00:00.0;10564.4268;7052.9585;4818.1113;2234.8472;6312.5430
2022-10-12T00:00:00.0/2022-10-13T00:00:00.0;10581.2695;6957.4541;4458.0562;2499.3982;5896.5537
2022-10-13T00:00:00.0/2022-10-14T00:00:00.0;10597.5908;7092.4106;4854.9907;2237.4202;6338.6367
2022-10-14T00:00:00.0/2022-10-15T00:00:00.0;10613.4707;7081.5068;4849.5532;2231.9536;6314.8613
2022-10-15T00:00:00.0/2022-10-16T00:00:00.0;10628.8262;6977.7280;4593.1636;2384.5645;5893.5947
2022-10-16T00:00:00.0/2022-10-17T00:00:00.0;10643.7441;6769.6538;4102.8413;2666.8123;5233.8403
2022-10-17T00:00:00.0/2022-10-18T00:00:00.0;10658.1924;7264.7310;5207.4775;2057.2529;6776.0981
2022-10-18T00:00:00.0/2022-10-19T00:00:00.0;10672.1582;6912.2383;4375.1152;2537.1228;5618.9331
2022-10-19T00:00:00.0/2022-10-20T00:00:00.0;10685.6133;6836.0986;4167.9917;2668.1067;5383.2910
2022-10-20T00:00:00.0/2022-10-21T00:00:00.0;10698.6289;6977.7622;4402.8623;2574.8999;5791.4458
2022-10-21T00:00:00.0/2022-10-22T00:00:00.0;10711.1475;6726.3247;3890.7886;2835.5359;4968.3672
2022-10-22T00:00:00.0/2022-10-23T00:00:00.0;10723.1826;6652.9341;3729.5679;2923.3665;4777.6167
2022-10-23T00:00:00.0/2022-10-24T00:00:00.0;10734.8203;7223.0771;5183.5264;2039.5504;6726.9243
2022-10-24T00:00:00.0/2022-10-25T00:00:00.0;10745.9463;7177.5205;4932.4790;2245.0417;6451.9546
2022-10-25T00:00:00.0/2022-10-26T00:00:00.0;10756.6631;7443.1045;5680.2295;1762.8749;7501.2612
2022-10-26T00:00:00.0/2022-10-27T00:00:00.0;10766.9580;7643.8057;6123.1030;1520.7031;8329.5195
2022-10-27T00:00:00.0/2022-10-28T00:00:00.0;10776.7578;7656.8638;6222.6934;1434.1703;8506.9375
2022-10-28T00:00:00.0/2022-10-29T00:00:00.0;10786.1758;7632.8374;6189.0776;1443.7596;8446.1367
2022-10-29T00:00:00.0/2022-10-30T00:00:00.0;10795.1250;7558.2764;5802.8462;1755.4304;7768.5986
2022-10-30T00:00:00.0/2022-10-31T00:00:00.0;10803.6445;7416.4185;5446.0347;1970.3834;7198.9688
2022-10-31T00:00:00.0/2022-11-01T00:00:00.0;10811.8555;7357.4419;5243.3555;2114.0864;6951.6460
2022-11-01T00:00:00.0/2022-11-02T00:00:00.0;10819.5898;7756.1182;6556.4683;1199.6497;9063.8232
2022-11-02T00:00:00.0/2022-11-03T00:00:00.0;10826.9219;7963.7310;7036.5791;927.1517;9883.7490
2022-11-03T00:00:00.0/2022-11-04T00:00:00.0;10833.8604;7972.4824;7068.6802;903.8023;9851.2568
2022-11-04T00:00:00.0/2022-11-05T00:00:00.0;10840.5254;7888.9980;6611.0659;1277.9323;9068.9600
2022-11-05T00:00:00.0/2022-11-06T00:00:00.0;10846.7529;7598.8643;5839.9800;1758.8842;7707.0728
2022-11-06T00:00:00.0/2022-11-07T00:00:00.0;10852.6162;7456.2979;5432.1499;2024.1478;7379.4629
2022-11-07T00:00:00.0/2022-11-08T00:00:00.0;10858.1260;7518.0977;5655.0713;1863.0261;7509.1382
2022-11-08T00:00:00.0/2022-11-09T00:00:00.0;10863.3545;7431.8472;5411.5029;2020.3444;7146.0464
2022-11-09T00:00:00.0/2022-11-10T00:00:00.0;10868.2744;7859.0776;6582.4854;1276.5922;8906.9482
2022-11-10T00:00:00.0/2022-11-11T00:00:00.0;10872.8330;7916.7500;6689.2617;1227.4885;9213.1357
2022-11-11T00:00:00.0/2022-11-12T00:00:00.0;10877.1377;7607.3945;5799.0303;1808.3640;7813.7319
2022-11-12T00:00:00.0/2022-11-13T00:00:00.0;10881.1182;7219.1187;4770.4019;2448.7168;6403.0703
2022-11-13T00:00:00.0/2022-11-14T00:00:00.0;10884.8115;7683.9385;6182.7759;1501.1626;8372.7129
2022-11-14T00:00:00.0/2022-11-15T00:00:00.0;10888.2920;7739.4712;6196.1621;1543.3096;8625.3916
2022-11-15T00:00:00.0/2022-11-16T00:00:00.0;10891.4805;7460.6738;5466.6909;1993.9830;7244.9238
2022-11-16T00:00:00.0/2022-11-17T00:00:00.0;10894.4160;7709.2529;6139.0889;1570.1638;8261.3672
2022-11-17T00:00:00.0/2022-11-18T00:00:00.0;10897.1885;7986.7124;6907.1304;1079.5819;9612.5615
2022-11-18T00:00:00.0/2022-11-19T00:00:00.0;10899.6924;7974.6973;6703.6509;1271.0466;9315.2520
2022-11-19T00:00:00.0/2022-11-20T00:00:00.0;10902.0391;7964.1011;6862.1934;1101.9078;9495.9512
2022-11-20T00:00:00.0/2022-11-21T00:00:00.0;10904.1592;7653.9561;5972.2051;1681.7510;8078.1748
2022-11-21T00:00:00.0/2022-11-22T00:00:00.0;10906.0859;7855.4355;6512.2998;1343.1356;9059.8721
2022-11-22T00:00:00.0/2022-11-23T00:00:00.0;10907.9180;7791.9722;6295.6274;1496.3451;8718.2588
2022-11-23T00:00:00.0/2022-11-24T00:00:00.0;10909.5312;7431.9165;5232.0098;2199.9067;7069.0347
2022-11-24T00:00:00.0/2022-11-25T00:00:00.0;10911.0654;7364.4146;5070.8062;2293.6084;6788.7720
2022-11-25T00:00:00.0/2022-11-26T00:00:00.0;10912.4131;7586.3203;5821.1128;1765.2075;7944.5117
2022-11-26T00:00:00.0/2022-11-27T00:00:00.0;10913.6533;7755.0972;6319.1499;1435.9470;8779.2617
2022-11-27T00:00:00.0/2022-11-28T00:00:00.0;10914.7959;7837.5415;6624.9692;1212.5721;9304.8018
2022-11-28T00:00:00.0/2022-11-29T00:00:00.0;10915.8945;7901.0049;6783.8237;1117.1812;9605.1484
2022-11-29T00:00:00.0/2022-11-30T00:00:00.0;10916.8623;7792.2393;6266.7363;1525.5028;8652.3838
2022-11-30T00:00:00.0/2022-12-01T00:00:00.0;10917.8047;7739.8398;6094.6299;1645.2102;8390.6172
2022-12-01T00:00:00.0/2022-12-02T00:00:00.0;10918.5938;7639.7524;5865.0288;1774.7239;7995.5103
2022-12-02T00:00:00.0/2022-12-03T00:00:00.0;10919.4453;7712.5791;6085.5522;1627.0269;8415.4434
2022-12-03T00:00:00.0/2022-12-04T00:00:00.0;10920.2061;7727.0962;6135.0078;1592.0883;8527.2188
2022-12-04T00:00:00.0/2022-12-05T00:00:00.0;10920.9834;7739.8677;6192.2334;1547.6342;8563.9072
2022-12-05T00:00:00.0/2022-12-06T00:00:00.0;10921.6504;7809.7871;6370.0850;1439.7023;8848.7959
2022-12-06T00:00:00.0/2022-12-07T00:00:00.0;10922.4160;7815.0840;6434.0732;1381.0106;8995.2295
2022-12-07T00:00:00.0/2022-12-08T00:00:00.0;10923.1201;7856.9038;6252.7769;1604.1270;8824.1338
2022-12-08T00:00:00.0/2022-12-09T00:00:00.0;10923.8428;8047.2266;7030.1953;1017.0314;10030.8955
2022-12-09T00:00:00.0/2022-12-10T00:00:00.0;10924.5811;7688.3682;5946.1880;1742.1803;8276.7480
2022-12-10T00:00:00.0/2022-12-11T00:00:00.0;10925.3945;7669.0605;5940.3999;1728.6602;8197.1035
2022-12-11T00:00:00.0/2022-12-12T00:00:00.0;10926.1338;7547.3828;5607.4585;1939.9241;7613.5596
2022-12-12T00:00:00.0/2022-12-13T00:00:00.0;10927.0273;7748.9390;6221.1479;1527.7913;8604.4287
2022-12-13T00:00:00.0/2022-12-14T00:00:00.0;10927.9297;7915.8838;6778.6943;1137.1891;9604.2607
