Date,Temperature,Wind speed,Clear sky GHI
2019-12-25,250.31,6.68,1442.6997
2019-12-26,253.96,4.88,1403.3524
2019-12-27,255.42,4.54,1398.165
2019-12-28,253.86,5.64,1397.8588
2019-12-29,253.98,5.87,1394.1267
2019-12-30,253.65,6.93,1400.5687
2019-12-31,252.63,6.42,1401.9584
2020-01-01,252.6,6.26,1405.5344
2020-01-02,251.52,6.73,1401.7494
2020-01-03,250.91,5.55,1383.3141
2020-01-04,251.58,4.35,1375.8989
2020-01-05,251.28,7.11,1384.5421
2020-01-06,253.32,4.99,1363.7789
2020-01-07,251.8,5.12,1355.6405
2020-01-08,252.16,4.05,1351.4142
2020-01-09,251.96,3.54,1363.1027
2020-01-10,250.86,6.16,1357.4037
2020-01-11,250.13,7.65,1340.8474
2020-01-12,251.72,7.43,1316.1589
2020-01-13,251.76,7.01,1303.1863
2020-01-14,250.98,6.58,1294.854
2020-01-15,249.43,5.57,1304.9397
2020-01-16,248.47,5.47,1280.9374
2020-01-17,248.6,4.25,1270.1489
2020-01-18,249.96,6.48,1242.0706
2020-01-19,254.51,6.99,1201.4418
2020-01-20,253.9,4.91,1181.762
2020-01-21,252.22,3.69,1154.5171
2020-01-22,250.01,3.9,1138.585
2020-01-23,250.55,2.75,1131.8811
2020-01-24,249.54,2.33,1105.8826
2020-01-25,249.06,3.0,1111.7515
2020-01-26,247.48,4.44,1101.3198
2020-01-27,247.91,3.25,1106.4028
2020-01-28,248.11,1.21,1073.399
2020-01-29,243.43,2.85,1070.8661
2020-01-30,243.5,4.79,1049.3909
2020-01-31,245.71,6.55,1038.8973
2020-02-01,250.16,4.89,1001.7225
2020-02-02,244.56,5.04,1003.4792
2020-02-03,243.95,3.68,979.4894
2020-02-04,245.69,3.21,964.0723
2020-02-05,243.2,5.95,955.1869
2020-02-06,247.72,3.95,911.6718
2020-02-07,245.17,4.08,893.0268
2020-02-08,245.82,2.3,879.001
2020-02-09,244.78,4.27,863.7456
2020-02-10,243.44,5.12,855.7225
2020-02-11,242.64,5.06,836.0339
2020-02-12,243.82,5.14,812.3813
2020-02-13,243.27,6.15,784.531
2020-02-14,241.07,6.98,764.138
