Date,Temperature,Wind speed,Clear sky GHI
2020-04-10,300.44,2.12,813.2479
2020-04-11,302.14,2.76,823.4108
2020-04-12,301.18,3.66,795.7102
2020-04-13,301.56,2.69,789.5441
2020-04-14,302.0,1.7,806.4426
2020-04-15,304.04,2.01,795.9562
2020-04-16,303.25,1.32,776.3599
2020-04-17,303.06,1.21,751.5648
2020-04-18,303.82,2.85,749.5649
2020-04-19,302.84,2.88,747.9877
2020-04-20,301.9,3.42,733.9152
2020-04-21,301.27,2.33,729.8544
2020-04-22,303.0,3.76,727.3977
2020-04-23,302.75,3.23,722.4779
2020-04-24,303.0,2.71,727.2208
2020-04-25,302.25,4.63,729.6586
2020-04-26,301.26,4.4,710.4517
2020-04-27,301.2,4.39,698.6799
2020-04-28,300.29,3.49,697.5615
2020-04-29,300.87,1.03,696.5877
2020-04-30,298.43,7.11,726.3126
2020-05-01,293.98,5.99,716.6249
2020-05-02,294.77,5.77,706.457
2020-05-03,295.66,5.66,702.1578
2020-05-04,296.27,5.37,704.6642
2020-05-05,295.98,5.22,711.6663
2020-05-06,298.04,4.23,702.6
2020-05-07,298.71,3.54,686.5483
2020-05-08,299.86,2.44,672.5076
2020-05-09,299.74,3.61,667.4928
2020-05-10,298.45,6.27,673.0745
2020-05-11,296.64,5.84,659.9387
2020-05-12,298.2,2.86,658.4861
2020-05-13,298.92,3.41,669.0448
2020-05-14,298.35,4.96,667.4161
2020-05-15,299.89,5.07,661.0856
2020-05-16,298.6,5.63,657.6844
2020-05-17,297.48,5.38,644.6881
2020-05-18,298.65,3.7,633.5899
2020-05-19,300.23,2.15,615.3129
2020-05-20,300.07,5.75,606.372
2020-05-21,296.95,6.48,625.5003
2020-05-22,289.61,6.24,631.6907
2020-05-23,289.14,5.82,618.3054
2020-05-24,290.4,4.49,616.1625
2020-05-25,290.52,3.44,602.3957
2020-05-26,291.49,2.96,587.1755
2020-05-27,295.12,3.06,594.2602
2020-05-28,297.18,4.4,609.0008
2020-05-29,297.19,4.79,611.305
